membership:3_PacBio_aggregated_set_id	3_PacBio_aggregated
PMGRC-217	PMGRC-237-217-1_1...PacBio
PMGRC-2371	PMGRC-2371-2371-0_1...PacBio
PMGRC-2373	PMGRC-2373-2373-0_1...PacBio
PMGRC-2311	PMGRC-2375-2311-2_1...PacBio
PMGRC-2362	PMGRC-2377-2362-2_1...PacBio
PMGRC-2314	PMGRC-2379-2314-2_1...PacBio
PMGRC-217	PMGRC-238-217-2_1...PacBio
PMGRC-2290	PMGRC-2381-2290-2_1...PacBio
PMGRC-2290	PMGRC-2382-2290-1_1...PacBio
PMGRC-2383	PMGRC-2383-2383-0_1...PacBio
PMGRC-2385	PMGRC-2385-2385-0_1...PacBio
PMGRC-2386	PMGRC-2386-2386-0_1...PacBio
PMGRC-2387	PMGRC-2387-2387-0_1...PacBio
PMGRC-2387	PMGRC-2388-2387-3_1...PacBio
PMGRC-239	PMGRC-239-239-0_1...PacBio
PMGRC-2297	PMGRC-2391-2297-2_1...PacBio
PMGRC-2313	PMGRC-2392-2313-1_1...PacBio
PMGRC-2313	PMGRC-2393-2313-2_1...PacBio
PMGRC-2395	PMGRC-2395-2395-0_1...PacBio
PMGRC-240	PMGRC-240-240-0_1...PacBio
PMGRC-2400	PMGRC-2400-2400-0_1...PacBio
PMGRC-2404	PMGRC-2404-2404-0_1...PacBio
PMGRC-2406	PMGRC-2406-2406-0_1...PacBio
PMGRC-32	PMGRC-241-32-1_1...PacBio
PMGRC-2411	PMGRC-2411-2411-0_1...PacBio
PMGRC-2318	PMGRC-2415-2318-2_1...PacBio
PMGRC-2341	PMGRC-2416-2341-1_1...PacBio
PMGRC-2341	PMGRC-2417-2341-2_1...PacBio
PMGRC-2419	PMGRC-2419-2419-0_1...PacBio
PMGRC-2426	PMGRC-2426-2426-0_1...PacBio
PMGRC-2284	PMGRC-2428-2284-1_1...PacBio
PMGRC-2284	PMGRC-2429-2284-2_1...PacBio
PMGRC-2434	PMGRC-2434-2434-0_1...PacBio
PMGRC-2049	PMGRC-2443-2049-2_1...PacBio
PMGRC-2395	PMGRC-2445-2395-1_1...PacBio
PMGRC-2395	PMGRC-2446-2395-2_1...PacBio
PMGRC-2450	PMGRC-2450-2450-0_1...PacBio
PMGRC-2454	PMGRC-2454-2454-0_1...PacBio
PMGRC-2373	PMGRC-2459-2373-1_1...PacBio
PMGRC-2373	PMGRC-2460-2373-2_1...PacBio
PMGRC-2034	PMGRC-2466-2034-1_1...PacBio
PMGRC-2034	PMGRC-2467-2034-2_1...PacBio
PMGRC-2034	PMGRC-2468-2034-3_1...PacBio
PMGRC-2454	PMGRC-2473-2454-1_1...PacBio
PMGRC-2454	PMGRC-2474-2454-2_1...PacBio
PMGRC-2387	PMGRC-2475-2387-1_1...PacBio
PMGRC-2387	PMGRC-2476-2387-2_1...PacBio
PMGRC-248	PMGRC-248-248-0_1...PacBio
PMGRC-248	PMGRC-249-248-2_1...PacBio
PMGRC-2494	PMGRC-2494-2494-0_1...PacBio
PMGRC-2494	PMGRC-2495-2494-1_1...PacBio
PMGRC-2494	PMGRC-2496-2494-2_1...PacBio
PMGRC-2400	PMGRC-2499-2400-2_1...PacBio
PMGRC-2003	PMGRC-2501-2003-1_1...PacBio
PMGRC-2003	PMGRC-2502-2003-2_1...PacBio
PMGRC-2003	PMGRC-2503-2003-3_1...PacBio
PMGRC-2003	PMGRC-2504-2003-3_1...PacBio
PMGRC-251	PMGRC-251-251-0_1...PacBio
PMGRC-2521	PMGRC-2521-2521-0_1...PacBio
PMGRC-2548	PMGRC-2548-2548-0_1...PacBio
PMGRC-2557	PMGRC-2557-2557-0_1...PacBio
PMGRC-2570	PMGRC-2570-2570-0_1...PacBio
PMGRC-265	PMGRC-265-265-0_1...PacBio
PMGRC-266	PMGRC-267-266-2_1...PacBio
PMGRC-279	PMGRC-279-279-0_1...PacBio
PMGRC-279	PMGRC-282-279-2_1...PacBio
PMGRC-279	PMGRC-283-279-1_1...PacBio
PMGRC-284	PMGRC-284-284-0_1...PacBio
PMGRC-284	PMGRC-285-284-1_1...PacBio
PMGRC-284	PMGRC-286-284-2_1...PacBio
PMGRC-287	PMGRC-287-287-0_1...PacBio
PMGRC-289	PMGRC-289-289-0_1...PacBio
PMGRC-289	PMGRC-290-289-1_1...PacBio
PMGRC-291	PMGRC-291-291-0_1...PacBio
PMGRC-291	PMGRC-292-291-2_1...PacBio
PMGRC-291	PMGRC-293-291-1_1...PacBio
PMGRC-294	PMGRC-294-294-0_1...PacBio
PMGRC-296	PMGRC-296-296-0_1...PacBio
PMGRC-296	PMGRC-297-296-2_1...PacBio
PMGRC-296	PMGRC-298-296-1_1...PacBio
PMGRC-299	PMGRC-299-299-0_1...PacBio
PMGRC-310	PMGRC-308-310-2_1...PacBio
PMGRC-310	PMGRC-309-310-1_1...PacBio
PMGRC-32	PMGRC-31-32-2_1...PacBio
PMGRC-310	PMGRC-310-310-0_1...PacBio
PMGRC-312	PMGRC-311-312-1_1...PacBio
PMGRC-312	PMGRC-312-312-0_1...PacBio
PMGRC-316	PMGRC-313-316-2_1...PacBio
PMGRC-316	PMGRC-314-316-1_1...PacBio
PMGRC-316	PMGRC-315-316-3_1...PacBio
PMGRC-316	PMGRC-316-316-0_1...PacBio
PMGRC-32	PMGRC-32-32-0_1...PacBio
PMGRC-320	PMGRC-320-320-0_1...PacBio
PMGRC-323	PMGRC-321-323-2_1...PacBio
PMGRC-323	PMGRC-322-323-1_1...PacBio
PMGRC-323	PMGRC-323-323-0_1...PacBio
PMGRC-324	PMGRC-324-324-0_1...PacBio
PMGRC-324	PMGRC-325-324-2_1...PacBio
PMGRC-320	PMGRC-329-320-2_1...PacBio
PMGRC-332	PMGRC-330-332-2_1...PacBio
PMGRC-332	PMGRC-331-332-1_1...PacBio
PMGRC-332	PMGRC-332-332-0_1...PacBio
PMGRC-333	PMGRC-333-333-0_1...PacBio
PMGRC-335	PMGRC-334-335-2_1...PacBio
PMGRC-335	PMGRC-335-335-0_1...PacBio
PMGRC-335	PMGRC-336-335-1_1...PacBio
PMGRC-320	PMGRC-337-320-1_1...PacBio
PMGRC-345	PMGRC-342-345-1_1...PacBio
PMGRC-345	PMGRC-343-345-2_1...PacBio
PMGRC-345	PMGRC-344-345-3_1...PacBio
PMGRC-345	PMGRC-345-345-0_1...PacBio
PMGRC-346	PMGRC-346-346-0_1...PacBio
PMGRC-346	PMGRC-347-346-3_1...PacBio
PMGRC-346	PMGRC-348-346-3_1...PacBio
PMGRC-346	PMGRC-349-346-2_1...PacBio
PMGRC-346	PMGRC-350-346-1_1...PacBio
PMGRC-351	PMGRC-351-351-0_1...PacBio
PMGRC-351	PMGRC-352-351-1_1...PacBio
PMGRC-351	PMGRC-353-351-2_1...PacBio
PMGRC-355	PMGRC-354-355-1_1...PacBio
PMGRC-355	PMGRC-355-355-0_1...PacBio
PMGRC-355	PMGRC-356-355-2_1...PacBio
PMGRC-357	PMGRC-357-357-0_1...PacBio
PMGRC-363	PMGRC-363-363-0_1...PacBio
PMGRC-363	PMGRC-365-363-1_1...PacBio
PMGRC-366	PMGRC-366-366-0_1...PacBio
PMGRC-366	PMGRC-367-366-2_1...PacBio
PMGRC-369	PMGRC-369-369-0_1...PacBio
PMGRC-39	PMGRC-37-39-2_1...PacBio
PMGRC-369	PMGRC-370-369-2_1...PacBio
PMGRC-369	PMGRC-371-369-1_1...PacBio
PMGRC-372	PMGRC-372-372-0_1...PacBio
PMGRC-372	PMGRC-373-372-2_1...PacBio
PMGRC-372	PMGRC-374-372-1_1...PacBio
PMGRC-375	PMGRC-375-375-0_1...PacBio
PMGRC-375	PMGRC-376-375-2_1...PacBio
PMGRC-375	PMGRC-377-375-1_1...PacBio
PMGRC-381	PMGRC-379-381-2_1...PacBio
PMGRC-39	PMGRC-38-39-1_1...PacBio
PMGRC-381	PMGRC-381-381-0_1...PacBio
PMGRC-382	PMGRC-382-382-0_1...PacBio
PMGRC-382	PMGRC-383-382-2_1...PacBio
PMGRC-382	PMGRC-384-382-1_1...PacBio
PMGRC-385	PMGRC-385-385-0_1...PacBio
PMGRC-385	PMGRC-386-385-2_1...PacBio
PMGRC-385	PMGRC-387-385-1_1...PacBio
PMGRC-388	PMGRC-388-388-0_1...PacBio
PMGRC-388	PMGRC-389-388-2_1...PacBio
PMGRC-39	PMGRC-39-39-0_1...PacBio
PMGRC-388	PMGRC-390-388-1_1...PacBio
PMGRC-391	PMGRC-391-391-0_1...PacBio
PMGRC-392	PMGRC-393-392-2_1...PacBio
PMGRC-392	PMGRC-394-392-1_1...PacBio
PMGRC-391	PMGRC-399-391-1_1...PacBio
PMGRC-391	PMGRC-400-391-2_1...PacBio
PMGRC-401	PMGRC-401-401-0_1...PacBio
PMGRC-401	PMGRC-402-401-2_1...PacBio
PMGRC-403	PMGRC-403-403-0_1...PacBio
PMGRC-403	PMGRC-404-403-1_1...PacBio
PMGRC-403	PMGRC-405-403-2_1...PacBio
PMGRC-401	PMGRC-406-401-1_1...PacBio
PMGRC-411	PMGRC-411-411-0_1...PacBio
PMGRC-411	PMGRC-412-411-2_1...PacBio
PMGRC-417	PMGRC-414-417-2_1...PacBio
PMGRC-417	PMGRC-415-417-1_1...PacBio
PMGRC-417	PMGRC-417-417-0_1...PacBio
PMGRC-418	PMGRC-419-418-2_1...PacBio
PMGRC-418	PMGRC-420-418-1_1...PacBio
PMGRC-423	PMGRC-424-423-2_1...PacBio
PMGRC-426	PMGRC-427-426-2_1...PacBio
PMGRC-426	PMGRC-428-426-1_1...PacBio
PMGRC-429	PMGRC-429-429-0_1...PacBio
PMGRC-43	PMGRC-43-43-0_1...PacBio
PMGRC-429	PMGRC-430-429-2_1...PacBio
PMGRC-431	PMGRC-431-431-0_1...PacBio
PMGRC-431	PMGRC-432-431-1_1...PacBio
PMGRC-431	PMGRC-433-431-2_1...PacBio
PMGRC-434	PMGRC-435-434-2_1...PacBio
PMGRC-434	PMGRC-436-434-1_1...PacBio
PMGRC-437	PMGRC-437-437-0_1...PacBio
PMGRC-437	PMGRC-438-437-1_1...PacBio
PMGRC-437	PMGRC-439-437-2_1...PacBio
PMGRC-440	PMGRC-440-440-0_1...PacBio
PMGRC-440	PMGRC-441-440-2_1...PacBio
PMGRC-440	PMGRC-442-440-1_1...PacBio
PMGRC-443	PMGRC-443-443-0_1...PacBio
PMGRC-443	PMGRC-444-443-2_1...PacBio
PMGRC-445	PMGRC-445-445-0_1...PacBio
PMGRC-446	PMGRC-446-446-0_1...PacBio
PMGRC-446	PMGRC-447-446-2_1...PacBio
PMGRC-446	PMGRC-448-446-1_1...PacBio
PMGRC-445	PMGRC-449-445-2_1...PacBio
PMGRC-43	PMGRC-45-43-1_1...PacBio
PMGRC-445	PMGRC-450-445-1_1...PacBio
PMGRC-451	PMGRC-451-451-0_1...PacBio
PMGRC-451	PMGRC-452-451-2_1...PacBio
PMGRC-451	PMGRC-453-451-1_1...PacBio
PMGRC-454	PMGRC-455-454-2_1...PacBio
PMGRC-459	PMGRC-459-459-0_1...PacBio
PMGRC-46	PMGRC-46-46-0_1...PacBio
PMGRC-459	PMGRC-460-459-2_1...PacBio
PMGRC-459	PMGRC-461-459-1_1...PacBio
PMGRC-462	PMGRC-462-462-0_1...PacBio
PMGRC-462	PMGRC-464-462-2_1...PacBio
PMGRC-466	PMGRC-465-466-2_1...PacBio
PMGRC-466	PMGRC-469-466-1_1...PacBio
PMGRC-46	PMGRC-47-46-2_1...PacBio
PMGRC-472	PMGRC-472-472-0_1...PacBio
PMGRC-472	PMGRC-473-472-2_1...PacBio
PMGRC-477	PMGRC-475-477-2_1...PacBio
PMGRC-478	PMGRC-478-478-0_1...PacBio
PMGRC-478	PMGRC-479-478-2_1...PacBio
PMGRC-48	PMGRC-48-48-0_1...PacBio
PMGRC-482	PMGRC-482-482-0_1...PacBio
PMGRC-482	PMGRC-483-482-2_1...PacBio
PMGRC-482	PMGRC-484-482-1_1...PacBio
PMGRC-485	PMGRC-485-485-0_1...PacBio
PMGRC-485	PMGRC-486-485-2_1...PacBio
PMGRC-485	PMGRC-487-485-1_1...PacBio
PMGRC-488	PMGRC-488-488-0_1...PacBio
PMGRC-488	PMGRC-489-488-2_1...PacBio
PMGRC-48	PMGRC-49-48-2_1...PacBio
PMGRC-488	PMGRC-490-488-1_1...PacBio
PMGRC-493	PMGRC-491-493-1_1...PacBio
PMGRC-493	PMGRC-493-493-0_1...PacBio
PMGRC-494	PMGRC-494-494-0_1...PacBio
PMGRC-494	PMGRC-495-494-3_1...PacBio
PMGRC-494	PMGRC-496-494-2_1...PacBio
PMGRC-497	PMGRC-497-497-0_1...PacBio
PMGRC-497	PMGRC-498-497-1_1...PacBio
PMGRC-497	PMGRC-499-497-2_1...PacBio
PMGRC-5	PMGRC-5-5-0_1...PacBio
PMGRC-48	PMGRC-50-48-1_1...PacBio
PMGRC-503	PMGRC-501-503-3_1...PacBio
PMGRC-509	PMGRC-510-509-2_1...PacBio
PMGRC-509	PMGRC-511-509-1_1...PacBio
PMGRC-512	PMGRC-512-512-0_1...PacBio
PMGRC-512	PMGRC-513-512-2_1...PacBio
PMGRC-517	PMGRC-517-517-0_1...PacBio
PMGRC-517	PMGRC-519-517-1_1...PacBio
PMGRC-52	PMGRC-52-52-0_1...PacBio
PMGRC-522	PMGRC-521-522-2_1...PacBio
PMGRC-522	PMGRC-522-522-0_1...PacBio
PMGRC-281	PMGRC-523-281-2_1...PacBio
PMGRC-525	PMGRC-524-525-2_1...PacBio
PMGRC-525	PMGRC-525-525-0_1...PacBio
PMGRC-522	PMGRC-527-522-1_1...PacBio
PMGRC-525	PMGRC-528-525-1_1...PacBio
PMGRC-529	PMGRC-529-529-0_1...PacBio
PMGRC-53	PMGRC-53-53-0_1...PacBio
PMGRC-530	PMGRC-531-530-2_1...PacBio
PMGRC-534	PMGRC-533-534-2_1...PacBio
PMGRC-534	PMGRC-534-534-0_1...PacBio
PMGRC-534	PMGRC-535-534-3_1...PacBio
PMGRC-534	PMGRC-537-534-1_1...PacBio
PMGRC-538	PMGRC-539-538-2_1...PacBio
PMGRC-543	PMGRC-543-543-0_1...PacBio
PMGRC-543	PMGRC-544-543-2_1...PacBio
PMGRC-547	PMGRC-548-547-2_1...PacBio
PMGRC-549	PMGRC-549-549-0_1...PacBio
PMGRC-53	PMGRC-55-53-1_1...PacBio
PMGRC-550	PMGRC-551-550-2_1...PacBio
PMGRC-550	PMGRC-552-550-1_1...PacBio
PMGRC-553	PMGRC-554-553-2_1...PacBio
PMGRC-553	PMGRC-555-553-3_1...PacBio
PMGRC-559	PMGRC-559-559-0_1...PacBio
PMGRC-559	PMGRC-560-559-2_1...PacBio
PMGRC-559	PMGRC-561-559-1_1...PacBio
PMGRC-562	PMGRC-562-562-0_1...PacBio
PMGRC-575	PMGRC-564-575-1_1...PacBio
PMGRC-568	PMGRC-566-568-2_1...PacBio
PMGRC-568	PMGRC-567-568-1_1...PacBio
PMGRC-568	PMGRC-568-568-0_1...PacBio
PMGRC-53	PMGRC-57-53-2_1...PacBio
PMGRC-572	PMGRC-572-572-0_1...PacBio
PMGRC-575	PMGRC-573-575-2_1...PacBio
PMGRC-575	PMGRC-574-575-3_1...PacBio
PMGRC-575	PMGRC-575-575-0_1...PacBio
PMGRC-576	PMGRC-576-576-0_1...PacBio
PMGRC-578	PMGRC-577-578-2_1...PacBio
PMGRC-578	PMGRC-578-578-0_1...PacBio
PMGRC-578	PMGRC-579-578-1_1...PacBio
PMGRC-580	PMGRC-580-580-0_1...PacBio
PMGRC-580	PMGRC-581-580-2_1...PacBio
PMGRC-580	PMGRC-582-580-1_1...PacBio
PMGRC-583	PMGRC-583-583-0_1...PacBio
PMGRC-583	PMGRC-584-583-2_1...PacBio
PMGRC-583	PMGRC-585-583-1_1...PacBio
PMGRC-583	PMGRC-586-583-3_1...PacBio
PMGRC-590	PMGRC-590-590-0_1...PacBio
PMGRC-590	PMGRC-591-590-2_1...PacBio
PMGRC-590	PMGRC-592-590-1_1...PacBio
PMGRC-599	PMGRC-599-599-0_1...PacBio
PMGRC-5	PMGRC-6-5-1_1...PacBio
PMGRC-60	PMGRC-60-60-0_1...PacBio
PMGRC-599	PMGRC-600-599-2_1...PacBio
PMGRC-599	PMGRC-601-599-1_1...PacBio
PMGRC-602	PMGRC-602-602-0_1...PacBio
PMGRC-602	PMGRC-603-602-2_1...PacBio
PMGRC-602	PMGRC-604-602-1_1...PacBio
PMGRC-608	PMGRC-608-608-0_1...PacBio
PMGRC-608	PMGRC-609-608-1_1...PacBio
PMGRC-60	PMGRC-61-60-3_1...PacBio
PMGRC-608	PMGRC-610-608-2_1...PacBio
PMGRC-611	PMGRC-611-611-0_1...PacBio
PMGRC-611	PMGRC-612-611-2_1...PacBio
PMGRC-615	PMGRC-613-615-2_1...PacBio
PMGRC-615	PMGRC-614-615-1_1...PacBio
PMGRC-615	PMGRC-615-615-0_1...PacBio
PMGRC-619	PMGRC-620-619-2_1...PacBio
PMGRC-619	PMGRC-621-619-1_1...PacBio
PMGRC-622	PMGRC-623-622-2_1...PacBio
PMGRC-626	PMGRC-626-626-0_1...PacBio
PMGRC-626	PMGRC-627-626-2_1...PacBio
PMGRC-626	PMGRC-628-626-1_1...PacBio
PMGRC-60	PMGRC-63-60-2_1...PacBio
PMGRC-632	PMGRC-634-632-1_1...PacBio
PMGRC-60	PMGRC-64-60-1_1...PacBio
PMGRC-641	PMGRC-641-641-0_1...PacBio
PMGRC-641	PMGRC-642-641-2_1...PacBio
PMGRC-645	PMGRC-644-645-2_1...PacBio
PMGRC-645	PMGRC-645-645-0_1...PacBio
PMGRC-645	PMGRC-646-645-1_1...PacBio
PMGRC-653	PMGRC-653-653-0_1...PacBio
PMGRC-287	PMGRC-655-287-2_1...PacBio
PMGRC-658	PMGRC-656-658-2_1...PacBio
PMGRC-658	PMGRC-657-658-1_1...PacBio
PMGRC-658	PMGRC-658-658-0_1...PacBio
PMGRC-658	PMGRC-659-658-3_1...PacBio
PMGRC-661	PMGRC-661-661-0_1...PacBio
PMGRC-661	PMGRC-662-661-2_1...PacBio
PMGRC-661	PMGRC-663-661-1_1...PacBio
PMGRC-664	PMGRC-664-664-0_1...PacBio
PMGRC-664	PMGRC-665-664-2_1...PacBio
PMGRC-668	PMGRC-668-668-0_1...PacBio
PMGRC-668	PMGRC-669-668-2_1...PacBio
PMGRC-674	PMGRC-674-674-0_1...PacBio
PMGRC-675	PMGRC-675-675-0_1...PacBio
PMGRC-690	PMGRC-688-690-2_1...PacBio
PMGRC-690	PMGRC-689-690-1_1...PacBio
PMGRC-690	PMGRC-690-690-0_1...PacBio
PMGRC-5	PMGRC-7-5-2_1...PacBio
PMGRC-704	PMGRC-702-704-2_1...PacBio
PMGRC-704	PMGRC-703-704-1_1...PacBio
PMGRC-704	PMGRC-704-704-0_1...PacBio
PMGRC-706	PMGRC-705-706-1_1...PacBio
PMGRC-706	PMGRC-706-706-0_1...PacBio
PMGRC-706	PMGRC-707-706-2_1...PacBio
PMGRC-710	PMGRC-708-710-2_1...PacBio
PMGRC-710	PMGRC-709-710-1_1...PacBio
PMGRC-710	PMGRC-710-710-0_1...PacBio
PMGRC-529	PMGRC-711-529-3_1...PacBio
PMGRC-718	PMGRC-718-718-0_1...PacBio
PMGRC-719	PMGRC-719-719-0_1...PacBio
PMGRC-719	PMGRC-720-719-2_1...PacBio
PMGRC-668	PMGRC-724-668-1_1...PacBio
PMGRC-729	PMGRC-729-729-0_1...PacBio
PMGRC-730	PMGRC-730-730-0_1...PacBio
PMGRC-730	PMGRC-731-730-2_1...PacBio
PMGRC-737	PMGRC-736-737-2_1...PacBio
PMGRC-743	PMGRC-741-743-1_1...PacBio
PMGRC-743	PMGRC-742-743-2_1...PacBio
PMGRC-743	PMGRC-743-743-0_1...PacBio
PMGRC-664	PMGRC-745-664-1_1...PacBio
PMGRC-753	PMGRC-753-753-0_1...PacBio
PMGRC-753	PMGRC-754-753-2_1...PacBio
PMGRC-753	PMGRC-755-753-1_1...PacBio
PMGRC-760	PMGRC-759-760-2_1...PacBio
PMGRC-760	PMGRC-760-760-0_1...PacBio
PMGRC-760	PMGRC-761-760-1_1...PacBio
PMGRC-767	PMGRC-766-767-2_1...PacBio
PMGRC-767	PMGRC-767-767-0_1...PacBio
PMGRC-770	PMGRC-768-770-1_1...PacBio
PMGRC-770	PMGRC-769-770-2_1...PacBio
PMGRC-770	PMGRC-770-770-0_1...PacBio
PMGRC-772	PMGRC-772-772-0_1...PacBio
PMGRC-773	PMGRC-773-773-0_1...PacBio
PMGRC-784	PMGRC-784-784-0_1...PacBio
PMGRC-784	PMGRC-785-784-2_1...PacBio
PMGRC-784	PMGRC-786-784-1_1...PacBio
PMGRC-784	PMGRC-787-784-3_1...PacBio
PMGRC-784	PMGRC-788-784-3_1...PacBio
PMGRC-773	PMGRC-789-773-2_1...PacBio
PMGRC-79	PMGRC-79-79-0_1...PacBio
PMGRC-773	PMGRC-790-773-1_1...PacBio
PMGRC-791	PMGRC-791-791-0_1...PacBio
PMGRC-791	PMGRC-792-791-2_1...PacBio
PMGRC-793	PMGRC-793-793-0_1...PacBio
PMGRC-793	PMGRC-794-793-2_1...PacBio
PMGRC-793	PMGRC-795-793-1_1...PacBio
PMGRC-796	PMGRC-796-796-0_1...PacBio
PMGRC-801	PMGRC-801-801-0_1...PacBio
PMGRC-802	PMGRC-802-802-0_1...PacBio
PMGRC-802	PMGRC-803-802-2_1...PacBio
PMGRC-802	PMGRC-804-802-1_1...PacBio
PMGRC-808	PMGRC-809-808-1_1...PacBio
PMGRC-81	PMGRC-81-81-0_1...PacBio
PMGRC-808	PMGRC-810-808-2_1...PacBio
PMGRC-821	PMGRC-820-821-1_1...PacBio
PMGRC-821	PMGRC-821-821-0_1...PacBio
PMGRC-823	PMGRC-822-823-2_1...PacBio
PMGRC-823	PMGRC-823-823-0_1...PacBio
PMGRC-827	PMGRC-827-827-0_1...PacBio
PMGRC-827	PMGRC-828-827-3_1...PacBio
PMGRC-827	PMGRC-829-827-2_1...PacBio
PMGRC-827	PMGRC-830-827-1_1...PacBio
PMGRC-823	PMGRC-833-823-1_1...PacBio
PMGRC-821	PMGRC-834-821-2_1...PacBio
PMGRC-839	PMGRC-839-839-0_1...PacBio
PMGRC-82	PMGRC-84-82-1_1...PacBio
PMGRC-839	PMGRC-840-839-1_1...PacBio
PMGRC-848	PMGRC-848-848-0_1...PacBio
PMGRC-848	PMGRC-853-848-1_1...PacBio
PMGRC-854	PMGRC-854-854-0_1...PacBio
PMGRC-854	PMGRC-855-854-1_1...PacBio
PMGRC-861	PMGRC-860-861-2_1...PacBio
PMGRC-861	PMGRC-861-861-0_1...PacBio
PMGRC-865	PMGRC-866-865-2_1...PacBio
PMGRC-867	PMGRC-868-867-2_1...PacBio
PMGRC-871	PMGRC-871-871-0_1...PacBio
PMGRC-871	PMGRC-872-871-1_1...PacBio
PMGRC-871	PMGRC-873-871-2_1...PacBio
PMGRC-878	PMGRC-878-878-0_1...PacBio
PMGRC-88	PMGRC-88-88-0_1...PacBio
PMGRC-88	PMGRC-89-88-2_1...PacBio
PMGRC-88	PMGRC-90-88-1_1...PacBio
PMGRC-878	PMGRC-923-878-3_1...PacBio
PMGRC-926	PMGRC-925-926-2_1...PacBio
PMGRC-926	PMGRC-926-926-0_1...PacBio
PMGRC-926	PMGRC-927-926-1_1...PacBio
PMGRC-101	PMGRC-99-101-2_1...PacBio
UW_CRDR-fam-1600233	UW_CRDR-exp-1653629-algn-bdc2e59cdc9ce9612410c6ff15a5b503...PacBio
UW_CRDR-fam-1600233	UW_CRDR-exp-1653630-algn-10b388f125c86cd11e34abd0164da8f1...PacBio
UW_CRDR-fam-1600233	UW_CRDR-exp-1653631-algn-d4757e267e7f3b9931ecf770aa5c7a16...PacBio
UW_CRDR-fam-1600247	UW_CRDR-exp-1653632-algn-cbc6bb4f7c8b56968b4cdc1a74f80ebd...PacBio
UW_CRDR-fam-1600247	UW_CRDR-exp-1653633-algn-bd940b188e71fdcc2d9bbb9db2f8399f...PacBio
UW_CRDR-fam-1600247	UW_CRDR-exp-1653634-algn-f4cfa47dba0bc3c28dd99d992e7f85ab...PacBio
UW_CRDR-fam-1639552	UW_CRDR-exp-1654671-algn-6a0606a343d9a29c2f2baf10316f9823...PacBio
UW_CRDR-fam-1639552	UW_CRDR-exp-1654672-algn-b08e71409209c00e0d1db930b9e9b40e...PacBio
UW_CRDR-fam-1639558	UW_CRDR-exp-1654673-algn-2d4497ec76953e5d862c8d7069fd3d10...PacBio
UW_CRDR-fam-1639558	UW_CRDR-exp-1654674-algn-932e28b616c75175a1eee5bb681c4244...PacBio
UW_CRDR-fam-1639558	UW_CRDR-exp-1654675-algn-ac92cccf5776ac6b81d31c17171d0631...PacBio
UW_CRDR-fam-1600157	UW_CRDR-exp-1654676-algn-a112ec5d04f137b554d851e1e41d6ee3...PacBio
UW_CRDR-fam-1600157	UW_CRDR-exp-1654677-algn-b32210c5f17fbbc455b8e551dc34fbb1...PacBio
UW_CRDR-fam-1600138	UW_CRDR-exp-1654678-algn-59b0a45f5a47d5ac0a2900eb38010deb...PacBio
UW_CRDR-fam-1600138	UW_CRDR-exp-1654679-algn-bcc166d84e8e5d87c4de3804e427be4e...PacBio
UW_CRDR-fam-1600138	UW_CRDR-exp-1654680-algn-22922ffe065bc638f76d2601da9fed3c...PacBio
UW_CRDR-fam-1600149	UW_CRDR-exp-1654681-algn-35298be95590656097c575d346ceb354...PacBio
UW_CRDR-fam-1600149	UW_CRDR-exp-1654682-algn-3c80a0a89e0da7b385cc7a3844c728ac...PacBio
UW_CRDR-fam-1600149	UW_CRDR-exp-1654683-algn-5cb25fc103dd90106673a75bab3d92eb...PacBio
UW_CRDR-fam-1639566	UW_CRDR-exp-1654684-algn-d8f7ee350cb5733846907ad5dcbcbaef...PacBio
UW_CRDR-fam-1639566	UW_CRDR-exp-1654685-algn-57efe14b9e3998fe0470070db66c46bd...PacBio
UW_CRDR-fam-1600132	UW_CRDR-exp-1654686-algn-2025de7d398ee248c43d4459a34fcfc6...PacBio
UW_CRDR-fam-1600132	UW_CRDR-exp-1654687-algn-673ac37f298451e0ca684d748c94a2a2...PacBio
UW_CRDR-fam-1600132	UW_CRDR-exp-1654688-algn-94b1d5a204da992be9789e3672575b83...PacBio
UW_CRDR-fam-1600129	UW_CRDR-exp-1654689-algn-57ba3fce13052db77d8a1919a5312563...PacBio
UW_CRDR-fam-1600129	UW_CRDR-exp-1654690-algn-3e542b63d42d184437dc923d6c7ea009...PacBio
UW_CRDR-fam-1600129	UW_CRDR-exp-1654691-algn-4191603f65dd59a17a4eb4b5f3455c44...PacBio
UW_CRDR-fam-1600165	UW_CRDR-exp-1654692-algn-e98004083da83c0a97ad88560a07d000...PacBio
UW_CRDR-fam-1600165	UW_CRDR-exp-1654693-algn-920b997bbfd9e2749992bca77721e426...PacBio
UW_CRDR-fam-1600143	UW_CRDR-exp-1654694-algn-3e338a79f9d0be372607af332e26844d...PacBio
UW_CRDR-fam-1600143	UW_CRDR-exp-1654695-algn-4dc67772afd80a0f664d1e54bf86f827...PacBio
UW_CRDR-fam-1600143	UW_CRDR-exp-1654696-algn-138a26595167eeb3c42730ebd67292d7...PacBio
UW_CRDR-fam-1600135	UW_CRDR-exp-1654697-algn-09c289aea6aac342119f53b3072993a9...PacBio
UW_CRDR-fam-1600135	UW_CRDR-exp-1654698-algn-9be1c931bf5609774dd68a9332a7b1f5...PacBio
UW_CRDR-fam-1600135	UW_CRDR-exp-1654699-algn-b9978151e697c90ce428d5ba76608eed...PacBio
UW_CRDR-fam-1600140	UW_CRDR-exp-1654700-algn-c1ecd43f015097e11b85c8dd100b75f5...PacBio
